datahora,ativo,sinal_robo,preco_entrada,padrao,confianca,motivo,sinal_ideal_n1,resultado,lucro_pips_n1,pendente
2025-08-18 11:25:00,GBPUSD,0,1.3547,RandomForest:-1|XGBoost:-1|LSTM:1,0.64,random_forest:-1|Conf:0.57|ConfEff:0.57|xgboost:-1|Conf:0.88|ConfEff:0.88|lstm:1|Conf:0.48|ConfEff:0.48|SNIPER:BLOCK|mp=-0.506; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:30:00,EURUSD,0,1.16853,RandomForest:0|XGBoost:0|LSTM:1,0.7,random_forest:0|Conf:0.72|ConfEff:0.29|xgboost:0|Conf:0.86|ConfEff:0.26|lstm:1|Conf:0.53|ConfEff:0.53|SNIPER:BLOCK|mp=0.494; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:30:00,GBPUSD,0,1.35492,RandomForest:-1|XGBoost:-1|LSTM:1,0.7,random_forest:-1|Conf:0.62|ConfEff:0.62|xgboost:-1|Conf:0.92|ConfEff:0.92|lstm:1|Conf:0.57|ConfEff:0.57|SNIPER:BLOCK|mp=-0.458; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:35:00,EURUSD,0,1.16848,RandomForest:0|XGBoost:0|LSTM:0,0.52,random_forest:0|Conf:0.45|ConfEff:0.18|xgboost:0|Conf:0.66|ConfEff:0.26|lstm:0|Conf:0.46|ConfEff:0.18|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:35:00,GBPUSD,0,1.3553,RandomForest:-1|XGBoost:-1|LSTM:1,0.7,random_forest:-1|Conf:0.62|ConfEff:0.62|xgboost:-1|Conf:0.95|ConfEff:0.95|lstm:1|Conf:0.53|ConfEff:0.53|SNIPER:BLOCK|mp=-0.493; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:40:00,EURUSD,0,1.1683,RandomForest:0|XGBoost:0|LSTM:1,0.72,random_forest:0|Conf:0.76|ConfEff:0.30|xgboost:0|Conf:0.85|ConfEff:0.26|lstm:1|Conf:0.55|ConfEff:0.55|SNIPER:BLOCK|mp=0.492; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:40:00,GBPUSD,0,1.35497,RandomForest:-1|XGBoost:-1|LSTM:1,0.68,random_forest:-1|Conf:0.64|ConfEff:0.64|xgboost:-1|Conf:0.91|ConfEff:0.91|lstm:1|Conf:0.50|ConfEff:0.50|SNIPER:BLOCK|mp=-0.511; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:45:00,EURUSD,0,1.16859,RandomForest:0|XGBoost:0|LSTM:1,0.57,random_forest:0|Conf:0.57|ConfEff:0.23|xgboost:0|Conf:0.67|ConfEff:0.26|lstm:1|Conf:0.46|ConfEff:0.46|SNIPER:BLOCK|mp=0.486; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:45:00,GBPUSD,0,1.35494,RandomForest:-1|XGBoost:-1|LSTM:0,0.63,random_forest:-1|Conf:0.58|ConfEff:0.58|xgboost:-1|Conf:0.83|ConfEff:0.83|lstm:0|Conf:0.49|ConfEff:0.20|SNIPER:BLOCK|mp=-0.877; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:50:00,EURUSD,0,1.16859,RandomForest:0|XGBoost:0|LSTM:1,0.73,random_forest:0|Conf:0.77|ConfEff:0.31|xgboost:0|Conf:0.81|ConfEff:0.26|lstm:1|Conf:0.61|ConfEff:0.61|SNIPER:BLOCK|mp=0.516; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:50:00,GBPUSD,0,1.35488,RandomForest:-1|XGBoost:-1|LSTM:1,0.65,random_forest:-1|Conf:0.61|ConfEff:0.61|xgboost:-1|Conf:0.71|ConfEff:0.71|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=-0.352; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:55:00,EURUSD,0,1.16818,RandomForest:0|XGBoost:0|LSTM:1,0.51,random_forest:0|Conf:0.47|ConfEff:0.19|xgboost:0|Conf:0.61|ConfEff:0.24|lstm:1|Conf:0.46|ConfEff:0.46|SNIPER:BLOCK|mp=0.518; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:55:00,GBPUSD,0,1.3546,RandomForest:-1|XGBoost:-1|LSTM:0,0.67,random_forest:-1|Conf:0.61|ConfEff:0.61|xgboost:-1|Conf:0.91|ConfEff:0.91|lstm:0|Conf:0.49|ConfEff:0.19|SNIPER:BLOCK|mp=-0.886; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:00:00,EURUSD,0,1.16785,RandomForest:-1|XGBoost:-1|LSTM:0,0.48,random_forest:-1|Conf:0.46|ConfEff:0.46|xgboost:-1|Conf:0.50|ConfEff:0.50|lstm:0|Conf:0.47|ConfEff:0.19|SNIPER:BLOCK|mp=-0.836; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:00:00,GBPUSD,0,1.35418,RandomForest:-1|XGBoost:-1|LSTM:0,0.66,random_forest:-1|Conf:0.63|ConfEff:0.63|xgboost:-1|Conf:0.87|ConfEff:0.87|lstm:0|Conf:0.49|ConfEff:0.20|SNIPER:BLOCK|mp=-0.884; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:05:00,EURUSD,0,1.16835,RandomForest:0|XGBoost:0|LSTM:1,0.67,random_forest:0|Conf:0.62|ConfEff:0.25|xgboost:0|Conf:0.73|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.568; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:05:00,GBPUSD,0,1.35437,RandomForest:-1|XGBoost:-1|LSTM:1,0.74,random_forest:-1|Conf:0.72|ConfEff:0.72|xgboost:-1|Conf:0.89|ConfEff:0.89|lstm:1|Conf:0.61|ConfEff:0.61|SNIPER:BLOCK|mp=-0.450; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:10:00,EURUSD,0,1.16853,RandomForest:0|XGBoost:0|LSTM:1,0.68,random_forest:0|Conf:0.77|ConfEff:0.31|xgboost:0|Conf:0.70|ConfEff:0.26|lstm:1|Conf:0.55|ConfEff:0.55|SNIPER:BLOCK|mp=0.493; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:10:00,GBPUSD,0,1.35487,RandomForest:-1|XGBoost:-1|LSTM:1,0.68,random_forest:-1|Conf:0.61|ConfEff:0.61|xgboost:-1|Conf:0.93|ConfEff:0.93|lstm:1|Conf:0.49|ConfEff:0.49|SNIPER:BLOCK|mp=-0.515; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:15:00,EURUSD,0,1.16823,RandomForest:0|XGBoost:0|LSTM:1,0.68,random_forest:0|Conf:0.71|ConfEff:0.28|xgboost:0|Conf:0.69|ConfEff:0.26|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=0.536; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:15:00,GBPUSD,0,1.35471,RandomForest:-1|XGBoost:-1|LSTM:1,0.71,random_forest:-1|Conf:0.69|ConfEff:0.69|xgboost:-1|Conf:0.88|ConfEff:0.88|lstm:1|Conf:0.57|ConfEff:0.57|SNIPER:BLOCK|mp=-0.470; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:20:00,EURUSD,0,1.16813,RandomForest:0|XGBoost:0|LSTM:1,0.72,random_forest:0|Conf:0.80|ConfEff:0.32|xgboost:0|Conf:0.70|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.536; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:20:00,GBPUSD,0,1.35457,RandomForest:-1|XGBoost:-1|LSTM:1,0.68,random_forest:-1|Conf:0.63|ConfEff:0.63|xgboost:-1|Conf:0.80|ConfEff:0.80|lstm:1|Conf:0.62|ConfEff:0.62|SNIPER:BLOCK|mp=-0.393; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:25:00,EURUSD,0,1.16816,RandomForest:0|XGBoost:0|LSTM:1,0.62,random_forest:0|Conf:0.58|ConfEff:0.23|xgboost:0|Conf:0.68|ConfEff:0.26|lstm:1|Conf:0.61|ConfEff:0.61|SNIPER:BLOCK|mp=0.555; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:25:00,GBPUSD,0,1.35448,RandomForest:-1|XGBoost:-1|LSTM:1,0.67,random_forest:-1|Conf:0.59|ConfEff:0.59|xgboost:-1|Conf:0.83|ConfEff:0.83|lstm:1|Conf:0.58|ConfEff:0.58|SNIPER:BLOCK|mp=-0.419; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:30:00,EURUSD,0,1.168,RandomForest:0|XGBoost:0|LSTM:1,0.62,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:0|Conf:0.68|ConfEff:0.26|lstm:1|Conf:0.58|ConfEff:0.58|SNIPER:BLOCK|mp=0.535; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:30:00,GBPUSD,0,1.35442,RandomForest:-1|XGBoost:-1|LSTM:0,0.69,random_forest:-1|Conf:0.63|ConfEff:0.63|xgboost:-1|Conf:0.92|ConfEff:0.92|lstm:0|Conf:0.51|ConfEff:0.20|SNIPER:BLOCK|mp=-0.885; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:35:00,EURUSD,0,1.16773,RandomForest:0|XGBoost:0|LSTM:1,0.57,random_forest:0|Conf:0.52|ConfEff:0.21|xgboost:0|Conf:0.61|ConfEff:0.25|lstm:1|Conf:0.59|ConfEff:0.59|SNIPER:BLOCK|mp=0.564; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:35:00,GBPUSD,0,1.3547,RandomForest:-1|XGBoost:-1|LSTM:1,0.7,random_forest:-1|Conf:0.67|ConfEff:0.67|xgboost:-1|Conf:0.89|ConfEff:0.89|lstm:1|Conf:0.53|ConfEff:0.53|SNIPER:BLOCK|mp=-0.490; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:40:00,EURUSD,0,1.16739,RandomForest:0|XGBoost:0|LSTM:1,0.57,random_forest:0|Conf:0.54|ConfEff:0.22|xgboost:0|Conf:0.62|ConfEff:0.25|lstm:1|Conf:0.56|ConfEff:0.56|SNIPER:BLOCK|mp=0.548; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:40:00,GBPUSD,0,1.35426,RandomForest:-1|XGBoost:-1|LSTM:0,0.62,random_forest:-1|Conf:0.59|ConfEff:0.59|xgboost:-1|Conf:0.77|ConfEff:0.77|lstm:0|Conf:0.49|ConfEff:0.20|SNIPER:BLOCK|mp=-0.874; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:45:00,EURUSD,0,1.16744,RandomForest:0|XGBoost:0|LSTM:1,0.75,random_forest:0|Conf:0.77|ConfEff:0.31|xgboost:0|Conf:0.80|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.540; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:45:00,GBPUSD,0,1.3543,RandomForest:-1|XGBoost:-1|LSTM:0,0.59,random_forest:-1|Conf:0.58|ConfEff:0.58|xgboost:-1|Conf:0.70|ConfEff:0.70|lstm:0|Conf:0.49|ConfEff:0.19|SNIPER:BLOCK|mp=-0.868; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:50:00,EURUSD,0,1.16749,RandomForest:0|XGBoost:0|LSTM:0,0.54,random_forest:0|Conf:0.52|ConfEff:0.21|xgboost:0|Conf:0.63|ConfEff:0.25|lstm:0|Conf:0.48|ConfEff:0.19|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:50:00,GBPUSD,0,1.35407,RandomForest:-1|XGBoost:0|LSTM:0,0.6,random_forest:-1|Conf:0.52|ConfEff:0.52|xgboost:0|Conf:0.74|ConfEff:0.26|lstm:0|Conf:0.53|ConfEff:0.21|SNIPER:BLOCK|mp=-0.524; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:55:00,EURUSD,0,1.16801,RandomForest:-1|XGBoost:-1|LSTM:0,0.53,random_forest:-1|Conf:0.51|ConfEff:0.51|xgboost:-1|Conf:0.54|ConfEff:0.54|lstm:0|Conf:0.53|ConfEff:0.21|SNIPER:BLOCK|mp=-0.833; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 12:55:00,GBPUSD,0,1.35393,RandomForest:-1|XGBoost:0|LSTM:0,0.57,random_forest:-1|Conf:0.49|ConfEff:0.49|xgboost:0|Conf:0.65|ConfEff:0.26|lstm:0|Conf:0.57|ConfEff:0.23|SNIPER:BLOCK|mp=-0.502; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:00:00,EURUSD,0,1.16814,RandomForest:0|XGBoost:0|LSTM:1,0.58,random_forest:0|Conf:0.64|ConfEff:0.26|xgboost:0|Conf:0.63|ConfEff:0.25|lstm:1|Conf:0.48|ConfEff:0.48|SNIPER:BLOCK|mp=0.485; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:00:00,GBPUSD,0,1.35388,RandomForest:-1|XGBoost:0|LSTM:0,0.57,random_forest:-1|Conf:0.51|ConfEff:0.51|xgboost:0|Conf:0.71|ConfEff:0.26|lstm:0|Conf:0.48|ConfEff:0.19|SNIPER:BLOCK|mp=-0.529; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:05:00,EURUSD,0,1.1679,RandomForest:0|XGBoost:0|LSTM:1,0.68,random_forest:0|Conf:0.68|ConfEff:0.27|xgboost:0|Conf:0.73|ConfEff:0.26|lstm:1|Conf:0.64|ConfEff:0.64|SNIPER:BLOCK|mp=0.544; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:05:00,GBPUSD,0,1.35381,RandomForest:-1|XGBoost:0|LSTM:1,0.62,random_forest:-1|Conf:0.52|ConfEff:0.52|xgboost:0|Conf:0.76|ConfEff:0.26|lstm:1|Conf:0.58|ConfEff:0.58|SNIPER:BLOCK|mp=0.047; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:10:00,EURUSD,0,1.16801,RandomForest:0|XGBoost:0|LSTM:1,0.69,random_forest:0|Conf:0.66|ConfEff:0.26|xgboost:0|Conf:0.79|ConfEff:0.26|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=0.546; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:10:00,GBPUSD,0,1.3542,RandomForest:0|XGBoost:0|LSTM:1,0.66,random_forest:0|Conf:0.51|ConfEff:0.20|xgboost:0|Conf:0.84|ConfEff:0.26|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=0.574; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:15:00,EURUSD,0,1.16799,RandomForest:0|XGBoost:0|LSTM:1,0.73,random_forest:0|Conf:0.73|ConfEff:0.29|xgboost:0|Conf:0.83|ConfEff:0.26|lstm:1|Conf:0.62|ConfEff:0.62|SNIPER:BLOCK|mp=0.530; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:15:00,GBPUSD,0,1.35407,RandomForest:0|XGBoost:0|LSTM:1,0.55,random_forest:0|Conf:0.54|ConfEff:0.22|xgboost:0|Conf:0.58|ConfEff:0.23|lstm:1|Conf:0.53|ConfEff:0.53|SNIPER:BLOCK|mp=0.543; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:20:00,EURUSD,0,1.16792,RandomForest:0|XGBoost:0|LSTM:1,0.77,random_forest:0|Conf:0.77|ConfEff:0.31|xgboost:0|Conf:0.86|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.541; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:20:00,GBPUSD,0,1.35396,RandomForest:0|XGBoost:0|LSTM:1,0.71,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:0|Conf:0.88|ConfEff:0.26|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.568; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:25:00,EURUSD,0,1.16789,RandomForest:0|XGBoost:0|LSTM:1,0.76,random_forest:0|Conf:0.78|ConfEff:0.31|xgboost:0|Conf:0.85|ConfEff:0.26|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.534; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:25:00,GBPUSD,0,1.35399,RandomForest:0|XGBoost:0|LSTM:1,0.7,random_forest:0|Conf:0.63|ConfEff:0.25|xgboost:0|Conf:0.81|ConfEff:0.26|lstm:1|Conf:0.65|ConfEff:0.65|SNIPER:BLOCK|mp=0.559; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:30:00,EURUSD,0,1.16807,RandomForest:0|XGBoost:0|LSTM:1,0.76,random_forest:0|Conf:0.80|ConfEff:0.32|xgboost:0|Conf:0.85|ConfEff:0.26|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=0.519; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:30:00,GBPUSD,0,1.35421,RandomForest:0|XGBoost:0|LSTM:1,0.63,random_forest:0|Conf:0.61|ConfEff:0.24|xgboost:0|Conf:0.63|ConfEff:0.25|lstm:1|Conf:0.64|ConfEff:0.64|SNIPER:BLOCK|mp=0.563; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:35:00,EURUSD,0,1.16801,RandomForest:0|XGBoost:0|LSTM:1,0.72,random_forest:0|Conf:0.75|ConfEff:0.30|xgboost:0|Conf:0.84|ConfEff:0.26|lstm:1|Conf:0.57|ConfEff:0.57|SNIPER:BLOCK|mp=0.505; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:35:00,GBPUSD,0,1.35433,RandomForest:0|XGBoost:-1|LSTM:1,0.58,random_forest:0|Conf:0.56|ConfEff:0.22|xgboost:-1|Conf:0.64|ConfEff:0.64|lstm:1|Conf:0.53|ConfEff:0.53|SNIPER:BLOCK|mp=-0.081; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:40:00,EURUSD,0,1.16815,RandomForest:0|XGBoost:0|LSTM:1,0.75,random_forest:0|Conf:0.77|ConfEff:0.31|xgboost:0|Conf:0.87|ConfEff:0.26|lstm:1|Conf:0.61|ConfEff:0.61|SNIPER:BLOCK|mp=0.518; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:40:00,GBPUSD,0,1.35437,RandomForest:0|XGBoost:-1|LSTM:1,0.52,random_forest:0|Conf:0.57|ConfEff:0.23|xgboost:-1|Conf:0.51|ConfEff:0.51|lstm:1|Conf:0.49|ConfEff:0.49|SNIPER:BLOCK|mp=-0.015; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:45:00,EURUSD,0,1.16809,RandomForest:0|XGBoost:0|LSTM:1,0.74,random_forest:0|Conf:0.75|ConfEff:0.30|xgboost:0|Conf:0.86|ConfEff:0.26|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=0.528; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:45:00,GBPUSD,0,1.35416,RandomForest:0|XGBoost:0|LSTM:1,0.6,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:0|Conf:0.59|ConfEff:0.24|lstm:1|Conf:0.61|ConfEff:0.61|SNIPER:BLOCK|mp=0.560; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:50:00,EURUSD,0,1.16802,RandomForest:0|XGBoost:0|LSTM:1,0.73,random_forest:0|Conf:0.73|ConfEff:0.29|xgboost:0|Conf:0.78|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.550; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:50:00,GBPUSD,0,1.35389,RandomForest:0|XGBoost:0|LSTM:1,0.68,random_forest:0|Conf:0.62|ConfEff:0.25|xgboost:0|Conf:0.81|ConfEff:0.26|lstm:1|Conf:0.61|ConfEff:0.61|SNIPER:BLOCK|mp=0.547; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:55:00,EURUSD,0,1.16809,RandomForest:0|XGBoost:0|LSTM:1,0.75,random_forest:0|Conf:0.86|ConfEff:0.34|xgboost:0|Conf:0.77|ConfEff:0.26|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=0.510; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 13:55:00,GBPUSD,0,1.35377,RandomForest:0|XGBoost:0|LSTM:1,0.68,random_forest:0|Conf:0.61|ConfEff:0.24|xgboost:0|Conf:0.89|ConfEff:0.26|lstm:1|Conf:0.55|ConfEff:0.55|SNIPER:BLOCK|mp=0.522; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:00:00,EURUSD,0,1.16848,RandomForest:0|XGBoost:0|LSTM:1,0.66,random_forest:0|Conf:0.65|ConfEff:0.26|xgboost:0|Conf:0.70|ConfEff:0.26|lstm:1|Conf:0.62|ConfEff:0.62|SNIPER:BLOCK|mp=0.545; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:00:00,GBPUSD,0,1.35439,RandomForest:0|XGBoost:0|LSTM:1,0.62,random_forest:0|Conf:0.48|ConfEff:0.19|xgboost:0|Conf:0.80|ConfEff:0.26|lstm:1|Conf:0.58|ConfEff:0.58|SNIPER:BLOCK|mp=0.562; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:05:00,EURUSD,0,1.16852,RandomForest:0|XGBoost:0|LSTM:1,0.78,random_forest:0|Conf:0.84|ConfEff:0.34|xgboost:0|Conf:0.84|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.529; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:05:00,GBPUSD,0,1.35449,RandomForest:0|XGBoost:0|LSTM:1,0.72,random_forest:0|Conf:0.63|ConfEff:0.25|xgboost:0|Conf:0.89|ConfEff:0.26|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=0.552; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:10:00,EURUSD,0,1.16861,RandomForest:0|XGBoost:0|LSTM:1,0.66,random_forest:0|Conf:0.74|ConfEff:0.30|xgboost:0|Conf:0.58|ConfEff:0.23|lstm:1|Conf:0.64|ConfEff:0.64|SNIPER:BLOCK|mp=0.550; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:10:00,GBPUSD,0,1.35442,RandomForest:0|XGBoost:0|LSTM:0,0.64,random_forest:0|Conf:0.64|ConfEff:0.26|xgboost:0|Conf:0.81|ConfEff:0.26|lstm:0|Conf:0.47|ConfEff:0.19|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:15:00,EURUSD,0,1.16845,RandomForest:0|XGBoost:0|LSTM:1,0.69,random_forest:0|Conf:0.73|ConfEff:0.29|xgboost:0|Conf:0.69|ConfEff:0.26|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.543; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:15:00,GBPUSD,0,1.35423,RandomForest:0|XGBoost:0|LSTM:1,0.64,random_forest:0|Conf:0.65|ConfEff:0.26|xgboost:0|Conf:0.81|ConfEff:0.26|lstm:1|Conf:0.46|ConfEff:0.46|SNIPER:BLOCK|mp=0.472; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:20:00,EURUSD,0,1.16873,RandomForest:0|XGBoost:0|LSTM:1,0.64,random_forest:0|Conf:0.74|ConfEff:0.30|xgboost:0|Conf:0.55|ConfEff:0.22|lstm:1|Conf:0.64|ConfEff:0.64|SNIPER:BLOCK|mp=0.552; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:20:00,GBPUSD,0,1.3545,RandomForest:0|XGBoost:0|LSTM:1,0.65,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:0|Conf:0.86|ConfEff:0.26|lstm:1|Conf:0.49|ConfEff:0.49|SNIPER:BLOCK|mp=0.496; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:25:00,EURUSD,0,1.16863,RandomForest:0|XGBoost:0|LSTM:1,0.66,random_forest:0|Conf:0.74|ConfEff:0.30|xgboost:0|Conf:0.62|ConfEff:0.25|lstm:1|Conf:0.62|ConfEff:0.62|SNIPER:BLOCK|mp=0.533; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:25:00,GBPUSD,0,1.3544,RandomForest:0|XGBoost:0|LSTM:1,0.7,random_forest:0|Conf:0.61|ConfEff:0.24|xgboost:0|Conf:0.88|ConfEff:0.26|lstm:1|Conf:0.61|ConfEff:0.61|SNIPER:BLOCK|mp=0.548; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:30:00,EURUSD,0,1.16826,RandomForest:0|XGBoost:0|LSTM:1,0.54,random_forest:0|Conf:0.51|ConfEff:0.20|xgboost:0|Conf:0.58|ConfEff:0.23|lstm:1|Conf:0.52|ConfEff:0.52|SNIPER:BLOCK|mp=0.546; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:30:00,GBPUSD,0,1.35399,RandomForest:0|XGBoost:0|LSTM:1,0.67,random_forest:0|Conf:0.58|ConfEff:0.23|xgboost:0|Conf:0.91|ConfEff:0.26|lstm:1|Conf:0.54|ConfEff:0.54|SNIPER:BLOCK|mp=0.521; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:35:00,EURUSD,0,1.16834,RandomForest:0|XGBoost:0|LSTM:1,0.73,random_forest:0|Conf:0.84|ConfEff:0.34|xgboost:0|Conf:0.72|ConfEff:0.26|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=0.515; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:35:00,GBPUSD,0,1.35411,RandomForest:0|XGBoost:0|LSTM:1,0.68,random_forest:0|Conf:0.63|ConfEff:0.25|xgboost:0|Conf:0.86|ConfEff:0.26|lstm:1|Conf:0.55|ConfEff:0.55|SNIPER:BLOCK|mp=0.517; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:40:00,EURUSD,0,1.16835,RandomForest:0|XGBoost:0|LSTM:1,0.68,random_forest:0|Conf:0.73|ConfEff:0.29|xgboost:0|Conf:0.70|ConfEff:0.26|lstm:1|Conf:0.60|ConfEff:0.60|SNIPER:BLOCK|mp=0.519; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:40:00,GBPUSD,0,1.35411,RandomForest:0|XGBoost:0|LSTM:1,0.74,random_forest:0|Conf:0.67|ConfEff:0.27|xgboost:0|Conf:0.94|ConfEff:0.26|lstm:1|Conf:0.60|ConfEff:0.60|SNIPER:BLOCK|mp=0.533; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:45:00,EURUSD,0,1.16825,RandomForest:0|XGBoost:0|LSTM:1,0.7,random_forest:0|Conf:0.76|ConfEff:0.30|xgboost:0|Conf:0.73|ConfEff:0.26|lstm:1|Conf:0.61|ConfEff:0.61|SNIPER:BLOCK|mp=0.519; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 14:45:00,GBPUSD,0,1.35413,RandomForest:0|XGBoost:0|LSTM:1,0.76,random_forest:0|Conf:0.71|ConfEff:0.28|xgboost:0|Conf:0.93|ConfEff:0.26|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=0.537; Score_Reforco=0.0,0,neutro,0.0,False
